tier,score,client,sector_guess,source_name,source_domain,published_at,title,url,summary,topics,why_it_matters
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-09-01T02:45:56+00:00,Scottish Water expands publication of 2025 overflow event data - Water Magazine,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQT1JHOUtSNW1IaUliWGE1QXNPYjZIUUFOZkloRm93X21QN191ajNoMGFpelFjWS0yNWRxZDBvek81VDZfUHkwMi1nQk43N0M0NkI0empGU0tZWEk0SUo5VDFXZXZFWWMxTzZzalU3amp2QUJULVpCVnN0S1FBbGRGcnhNYXk4RFNtb29BS19HaHBMRVlLYjNJV01BbllWdmc1V2lKaXNuWWs1QQ?oc=5,Scottish Water expands publication of 2025 overflow event data Water Magazine,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-09-01T08:42:00+00:00,Scottish Water workshops to teach hundreds of Glasgow pupils about water conservation - Yahoo News UK,https://news.google.com/rss/articles/CBMihwFBVV95cUxPTGxRX3pEX2ZKQTdHTmxPQWcxc0NreXU4VmR5RnBGS3lqazhLcjV5WjF0SUlrNXJXemJzb0lkbVhwZW92UEM4SEJTMkN5ODJ2bUQzRlhlRTVmcmdMUy1WMk9vLUNBS0FzaWFEYVpSV1VCMU1ZRWQzbkNCbVc3cGpfaW9PN0gydEU?oc=5,Scottish Water workshops to teach hundreds of Glasgow pupils about water conservation Yahoo News UK,media_and_events,
MENTIONED,7,Scottish Water,Water,Google News: Scottish Water,news.google.com,2026-09-01T17:02:55+00:00,Scottish Water works to close Borders car park for up to 18 months - Border Telegraph,https://news.google.com/rss/articles/CBMikwFBVV95cUxPVEdHa2FzT0Q0ajNNZnh2U3pMc3BSN203ZmVEWGRVNnJrMHNLUndhMURsOGhmcjhaRkRVU2Q5LUh2LUpIOWhxcVFzZTlHT0lfU094MlljNEstalZhNEtpY0cwNGdfclU5LURPcGxOSjFfUmM5QVlzRzdMUk5NNTlQdGtlTWEzaFVVY2tha3BjcXpyU00?oc=5,Scottish Water works to close Borders car park for up to 18 months Border Telegraph,media_and_events,
MENTIONED,7,Virgin Media O2,Telecoms,Google News: Virgin Media O2,news.google.com,2026-09-03T09:05:08+00:00,Virgin Media O2 activates 5G+ network across Northern Ireland - telecompaper.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxNZWlIc2RoWjVNQk81MGN0WGNRRTJZckJST1pJRU5ld21nNEpXcWpKUEZHMzNyclU1dDVLRDd3ZlkwZnZlRkkwVjVWRnhTSnUwNjZkY1FaNWVabW4tZ3N5QWZNV2VPRFZRZUNGenl6RXoyTUlrOVcyTC1CQmdUM3RCemVGb2k2TXJjN0pwU1FFVVJrRXJsbnM2UU9qTGxNeEpMZ1R2WkRn?oc=5,Virgin Media O2 activates 5G+ network across Northern Ireland telecompaper.com,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-09-05T06:00:27+00:00,Thames Water scheme sparks row over future of popular London parkrun - London Evening Standard,https://news.google.com/rss/articles/CBMijgFBVV95cUxPUk9ISE5RM3ExVld2aHJncWlpempUS1hmRkJ5dHdrWWNnaUhub19IZkJhMnhXVGpPakVyRlJHeWxHLXdvRXY3Rk54aW4yM1M3QkNfY05ranp0RWtfUWU2VWJzUURxd1FLamtpNmY2c1NSVzZNRFNNVWI5U0RraGNBRzFuMlhBSlRXR21HOW53?oc=5,Thames Water scheme sparks row over future of popular London parkrun London Evening Standard,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-09-04T16:30:53+00:00,Local MP calls for government to nationalise Thames Water - enfielddispatch.co.uk,https://news.google.com/rss/articles/CBMikgFBVV95cUxPMGRHVVBhWmtyeTRrSW1jT0I3U0toRDBVXzdfVkp5NVVaaTNpaGJrX2hCd2lEcVdjeHE1Wm0wc1NWdmpiOUNyYV9jaDlfWDRwOHhWMXJ4TEtGZWdHV0ZvNTlObWozaXQ0T3I5bXFjdkNYXzZROVczeDc0RGZfNjFtRFI5dEFiZzBRU1AzVnQtUEluUQ?oc=5,Local MP calls for government to nationalise Thames Water enfielddispatch.co.uk,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-09-02T06:01:32+00:00,"How Thames Water fell apart, according to one of its own engineers - the-londoner.co.uk",https://news.google.com/rss/articles/CBMibkFVX3lxTE50Y1hvcTR0cTU4bVlUN0JkcGRLUDBVaTloai1ScjRyb2hYNTRzOG5ZUUlGOE4yZ2JaRFhNaHRPTnRIQTR1UC1VRVp3UVdJMlFEbE5RV2ZsVHBCLW5WcEFNcnlpWnNNQXhlZlhwcXNn?oc=5,"How Thames Water fell apart, according to one of its own engineers the-londoner.co.uk",,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-09-02T07:34:00+00:00,Thames Water challenged over pollution risks in Teddington river abstraction project - Teddington Nub News,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPdWlBR0l3YVk2clNoWWwxSTVUVFNIS3U4U1kydW5EMWxsNmlMVUxIWm9hQm12ZVVDNmdYOGJpblk2MzdQbWNHc0ZiOU4ydmNDanZRQXpnaEhUVjRFUElqTEoxd2xrZi05SUF5LWVSU0E4Y0pVb3dIRV9iS0VDRlhlaXFuMFllaFgyWmhxMXRpeHBwb0dXZGRQV0JmWFQwTjhxd2hFVTRITHNpeXNwR0w3QXFueEltTE9SQ1gzT2JTTkZ3MUNEUkhkcVVkcFJkaXpJ?oc=5,Thames Water challenged over pollution risks in Teddington river abstraction project Teddington Nub News,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-09-05T04:00:00+00:00,"More than 2,500 businesses install fat traps after Thames Water outreach - thisiswiltshire.co.uk",https://news.google.com/rss/articles/CBMioAFBVV95cUxNNTVsRHQ3aW40cFkxaTM5eFUxZFdsMFRxOGM3Y2w2ZGJldGRMdjZZaWxIMjJaRkl1QS1uc2Z3ZlFqQVpNb0hPOGxCMlBmN09pUFduRDR3cXVHTGE4RENPaHJxZGJuS3dDYTMzTjhrU3ktTnE5eWVuVmRleGFHb0kyVWEzS2k2QVdjQjBwalJUS0YwVjVpaVdZaUdMNHJuMDJ6?oc=5,"More than 2,500 businesses install fat traps after Thames Water outreach thisiswiltshire.co.uk",,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-09-02T21:34:30+00:00,What’s Thames Water not telling Swindon about its major new town centre office? - Swindon 24,https://news.google.com/rss/articles/CBMivAFBVV95cUxOeXpXbTFJZlRwd1RPVXZja2NfeFhjX2dWNnI2TFlCbVJmTnZZRlUzOVoxSHhCQ1NucFptSzR5SjkxNHNFUXJSZmpZc25ISGRQSXRTWlRoaW12X204R1lGdGttcV9CdnNDemlFQ01zcnpwWHJ4RFRsRVNpUHRJTy1Hb2tpYUs4VVp2LVVCOUNnaThjb3JOWFgxTnlKbzJ5UDEtbFU4TVU2ME5qVVVqT1JoNHZpTGljNjZxYXI2Wg?oc=5,What’s Thames Water not telling Swindon about its major new town centre office? Swindon 24,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-09-01T11:30:00+00:00,Thames Water 'sewage dumping' into rivers causes outrage amid Oxfordshire drought - oxfordmail.co.uk,https://news.google.com/rss/articles/CBMilwFBVV95cUxPRkN2RHBfSEMxVktFNkFuT2xMWDhxQ0o1UGVfdDkwMllvZEhoYlhNb3pSeXgzc1JSVGpwWnJRV0lVaE1telVmRE9vSHJoRTN1ZUdEU09temlRQTdJUXU1SklLc0FLSXk3RTQ2NzNKVlBSQmFLNlNhOHJaQ2hjNS1UaHJUTDhMYXY4dWs4T0lBOVF0VGNpSnBZ?oc=5,Thames Water 'sewage dumping' into rivers causes outrage amid Oxfordshire drought oxfordmail.co.uk,,
MENTIONED,5,Thames Water,Water,Google News: Thames Water,news.google.com,2026-08-31T08:19:00+00:00,Thames Water slammed by local MP after Enfield leak chaos - enfielddispatch.co.uk,https://news.google.com/rss/articles/CBMikgFBVV95cUxOZVhMOHZybG1oUWs2OW1JSmZSQVhzVm93ZkI3aVJRaVB5VEVGOVdOZHNmdDE3aEZRbDNsSjR6VzZBbjZCbDl2R1pQbEFGSFlEZlpZaWdtYnRzbTRIUUN4WmVOQVJXLUpqRXZ5RnZXOTFNMUp4NWdXd2otRXVZT0FsNHVsTzlkX0hUbkpVR2swOHZ2UQ?oc=5,Thames Water slammed by local MP after Enfield leak chaos enfielddispatch.co.uk,,
MENTIONED,5,Severn Trent,Water,Google News: Severn Trent,news.google.com,2026-09-03T08:44:55+00:00,M+C Saatchi and Severn Trent Save Water Thanks to Gorpcore and Festival Style - Little Black Book | LBBOnline,https://news.google.com/rss/articles/CBMidEFVX3lxTE1Wbl9Zbi1kUUEwM0pJSVdabFhLM3R0aXcwMGo1WWJZSUhpa0JGb205RHBQOW45aUY3Q3hSWDJDWUVTaG9XVUNOSEN5RVFMLXFhdExxb1hGVFlxbDcxTGh2MURScUVTS0N5dXNlbTQxeWRuT0Jq?oc=5,M+C Saatchi and Severn Trent Save Water Thanks to Gorpcore and Festival Style Little Black Book | LBBOnline,,
MENTIONED,5,United Utilities,Water,Google News: United Utilities,news.google.com,2026-09-04T15:35:03+00:00,Is it time to nationalise United Utilities? - livpost.co.uk,https://news.google.com/rss/articles/CBMieEFVX3lxTE44QnlNVlF6S1dNVmttTEJKRVVrU1lzWlpScmFlUGZNdjd3TGNXRmFkckNFYVVENmxMaFgzNmZfR2F2bUtxSHZyb2JSd2FhUDcyZWVINDh6cENwOEZOTFBEXzI2VmVTN0RCMHdlVGM2VnhwbzBpTGd0Vg?oc=5,Is it time to nationalise United Utilities? livpost.co.uk,,
MENTIONED,5,United Utilities,Water,Google News: United Utilities,news.google.com,2026-09-04T05:00:00+00:00,Residents invited to see United Utilities plans for cleaner beck - Westmorland Gazette,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQOW5rOHhDdkdiMVhhRHJMOFVJRXE5YjJHbmh3OTZCYjJLbUZGdERxclRQZ25BMkkyZFFLa2hmNldJWUFRU1B1VXVxTUg4X0doMTJQa0lZVEszUkRBNXExSDFkZjRlM1FRZGZBOWNYQzdiX1JjNUNWM1ZpaDN4dTd4VWJRZzIwNlRmNEtPWm5ubW9pdkEyckY0bEVDOUpfbDVNZkFlZ01wdE0yOVh6a0ItYXlxZ1o1emE2?oc=5,Residents invited to see United Utilities plans for cleaner beck Westmorland Gazette,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-09-05T05:00:00+00:00,Warning Anglian Water must step up in bid to stop more Lincolnshire streets from flooding - Lincolnshire Live,https://news.google.com/rss/articles/CBMilgFBVV95cUxQVjhoOHJyWUctV3VEVlJfeTYxa09DNzFZRkJDdkVRWjZpdWFtbF9tSHdGdEYxaFdHdmRIbkVRZk1mdTZNZGF2YXRuUmpBQTF4SkxkMTBmWHV0aUk1RFBRNmtQRnV5SzM5YzBoSkVNRnhNR05HaW1BWjBWS3pZUmlkRV9ONENOUTdaOHBYTFRPaTd2Yi1kMGfSAZsBQVVfeXFMTWY1S3FPZ0piZFZWRThLTlJvWGMwOG5pUl9wUlFUS19yeDd2NmNYdGRWTUZMcC12ODJEZ3F0SFNLSW4zbjBhd0ZWQjBTX09PeDlEelJ0ZHFtM3owVUx4QXN1R1FWMlZ0XzVZdTlncHpaZ0Q4UTl3RFdlWGU0UDI2TnRxNGZTMk5XajNQeC1mNjMtQjlvY2RGNGRQZDg?oc=5,Warning Anglian Water must step up in bid to stop more Lincolnshire streets from flooding Lincolnshire Live,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-09-04T04:33:05+00:00,Anglian Water refuses to face questions over four-year Kempston leak losing 540 litres an hour - Bedford Independent,https://news.google.com/rss/articles/CBMizAFBVV95cUxNQ2dRVDRYc0ZzNmFnWllmWFBKMFdWTm9HQVlHck9NOHdRdUZlT1dLLV9CVFNOZ3YxTHR0Vk9MYnA3WmQwdkYwMmlFdDMzWW1NbHVBNEM2bnJRd0pBVnRFbWh1QWplY2xUTXN4YkR2TGptNmU3UzA1OGUySXhYQzNXeDd1TVg2NkNLOUlqanZ4emVQN1NURG85QndSUlNITWlvV2M4azRKbnRCWlJsOWV1RmtLbWV5R1NiZ1R3UHowWUd2dUNYNUIycS1pSTE?oc=5,Anglian Water refuses to face questions over four-year Kempston leak losing 540 litres an hour Bedford Independent,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-09-02T11:30:10+00:00,Anglian Water extends Samotics condition monitoring framework - newcivilengineer.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxPai1QcFk1NWdkRU5xSV9XOXVubzVfdjVTN1JDQkxfeXdhLVJIYm5XT3VNajB1SEV0N3FSdlRWTXR2VlFiaDZlMlVLZEVHZXBoSFpaLVR3OHgwc0NNVUlPTVFHMWgwbjR0ZG16YWpzZ2lhTncxckFDbXpuVjM4QXZtaFYtSkRGeFZMeVVZVENqQndmeGxXSlplczJYMk5SWmFrWHpNN3Bfdkg2enF2cEg4aVFWdw?oc=5,Anglian Water extends Samotics condition monitoring framework newcivilengineer.com,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-09-05T07:00:00+00:00,Anglian Water faces court after hundreds of fish die in waterway - PressReader,https://news.google.com/rss/articles/CBMiekFVX3lxTE1rQ2NBSmtyYzg1X2pFNjY4Z1dEUlBOXzhpTEQ5cFRiUDk3SWVwV1VjWU91NHhzRG9UU0RXcFEyS2s2RmZNWW80VVlEcGFlRnBfSGNmMUJGRXhxdWhTVXVHQ05LNE5vNy1ucmdKUnJ0S1B4U3I3WDFqMjdn?oc=5,Anglian Water faces court after hundreds of fish die in waterway PressReader,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-09-02T16:52:13+00:00,Bedford High Street tarmac patch must be replaced by Anglian Water - Bedford Independent,https://news.google.com/rss/articles/CBMipwFBVV95cUxNeHJSNzcwbWFmeW5KZWo0RWdlbHpZN3QtNDJVTE5ZdUdGYzVidU1YZDRleDJaWlYxd0g3RnBNYXZlT0drWHVPWmwtX3lVUWMxYUdfeVkxZUxqVkVVeld1RFU0RGJ6aE9Ca25jempNTm5xNXoxanVvUXY3UXBFNzFkc3lvcG1GZWN4dTRqSk8zUVVzcHlwOGV1c0lqNDJyNkhXczVVcGFhTQ?oc=5,Bedford High Street tarmac patch must be replaced by Anglian Water Bedford Independent,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-09-03T04:00:00+00:00,Anglian Water to be prosecuted over alleged pollution of King's Dyke near Whittlesey - Peterborough Telegraph,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPOVRRRHJYXzlSMjlwamh3aUcwaXhrejRzeWVLaGRlQjU5akVBaGgxUWlaZWdyeGk2VW8wMVJBdndzdG5zbHktMlM4NGlhNTdGdDN1RFhiTVUwaGpjSzlOWmw4TU8takVtWTNaNzRUZ2daNGJyeDFhZndJWUZBVG1QUi1Fc3BXbFZiUjZJLTdNNmNNb0ZTZExTdDZ5V1ZtYWctN0xrSFdweW1GWHJIbDlBZW5zZFU3X0FpUmdvTHBUUlA2RUZnSlNUaGVkMFE0LUpud1pKTmt3?oc=5,Anglian Water to be prosecuted over alleged pollution of King's Dyke near Whittlesey Peterborough Telegraph,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-09-07T04:00:38+00:00,Anglian Water's @one Alliance nears completion on it's £2m storm storage upgrade in Bedfordshire - Water Magazine,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNcTk1Q09MTEVnNTNteG9IVktSZmlLWVlqUzFPZXN4TW1SUG9iUndZckZlQ29ndjJ6ZGtoLUpvX25vNy1Qc3hNcHhKMkFoS1UzSWJIMlVWRkJiTUxrczhNQlY2X0N4YUlDWld0Y016RTdzNklLczd5SmVSUTcwTnhobzYwRUR3ZXZaUTVOTHZHMW1YYktBblR6azVVOTFnMVRsNXJQd0tMS3pfd1FvRUo1dVFEbHBpWXdXbFpXT2ZTSVVQR1I5clhwU3N5QTE0ZjJ2anc?oc=5,Anglian Water's @one Alliance nears completion on it's £2m storm storage upgrade in Bedfordshire Water Magazine,,
MENTIONED,5,Anglian Water,Water,Google News: Anglian Water,news.google.com,2026-08-31T12:05:00+00:00,Anglian Water holds key talks with MP on impact of drought and heatwaves - LincolnshireWorld,https://news.google.com/rss/articles/CBMiywFBVV95cUxPNV9SME1hemtibzhYTVVnSHpjSW1lOEpIOUZ3VXFUbm4wWWd3cEgwQ2xrSWVmaVg4ZEd3Q2dYN2hLNG9hYXZuVXNRZDR5MU56Y3VyS1lWdExvcVNGcnIySTh6bjZtXzdHY2R3T1d5OVhMdjJyTWpaZndEUTJ1cGQyMVppOUlrU3VxcFhVZVpWb2FoUzRVZHQ4dFg4b0xFQ1pFeFdsN3VzbktjNGJqdTRuRGUxTGJHMV9UMlpmcmUtbHR6ZWotY2pJbEUtYw?oc=5,Anglian Water holds key talks with MP on impact of drought and heatwaves LincolnshireWorld,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-09-04T12:00:15+00:00,Yorkshire Water’s SafeMove joins the NLIS Hub ahead of Next Gen NLIS launch in March - Today's Conveyancer,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYnZ3U2hzM2hKZ3FXdTROVVlTSDExRmhxZVFHMW5lb1VKMkdkVnlZbHJwd0loSHdwTTZKRmpqMjJ3cVdrUktfX3lKMk9ELUt4ZnptSmUxb21RNzVhUEtiMFE2YnF3WkFiRGxkUUpqVHBUSkRjY2hYZXl6U1p2TnpNUzFpbWd0cXZWbjU1eGh2M2hKQWlXU0hRcFJxYkozV19FbFhBQlBsNFlBUQ?oc=5,Yorkshire Water’s SafeMove joins the NLIS Hub ahead of Next Gen NLIS launch in March Today's Conveyancer,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-09-02T10:36:28+00:00,Yorkshire Water to commence Scarborough borehole surveys for wastewater project - hellorayo.co.uk,https://news.google.com/rss/articles/CBMipwFBVV95cUxQOVc5eTlQM1NQc20wNXNxQnVzTjJhdGVIcnFTMXNFZWRCdkl0VUVobzlXVE5QOE5OWFpwZy1TQjItall1V19fUkhXMXI4ZGotYUtTX2NYS2hGaHItdkZmT0E5Q1EyWFlDN0ZkX1RfcU03QmdQLVM1aXg0REh4ZllNOTh0X2tveU9oUS1sTnJmUHBneG04clhxQzE1dWVFSG5tZW0xNXhrbw?oc=5,Yorkshire Water to commence Scarborough borehole surveys for wastewater project hellorayo.co.uk,,
MENTIONED,5,Yorkshire Water,Water,Google News: Yorkshire Water,news.google.com,2026-09-03T21:52:30+00:00,"Overflow operated before ‘sewage’ claim, says Yorkshire Water - holderness-gazette.co.uk",https://news.google.com/rss/articles/CBMilwFBVV95cUxOUEpkYTFvNXotT2xtR2xrWVhIWFJocEM4MEw2VVdzWFVScGUzN0lXeXhxTm5rcndFNElvVzlVREFCbXBtMURQeGRobXRnWG9oVi13XzNHdHdYQ0JqaXVzS2FZX054U1ZxbzdhS2gyNUV4UnFfN2J0WkxjdmRyUjZyR0hOMkIzUUhwc0ZCa0Z4ZVVYSUN5RWhR?oc=5,"Overflow operated before ‘sewage’ claim, says Yorkshire Water holderness-gazette.co.uk",,
